67.54,74.0,66.25,60.11,75.29,76.34,70.69,52.91,1915.0
67.71,72.75,65.87,60.29,75.08,74.8,70.73,53.05,1920.0
67.67,71.33,65.27,60.37,74.53,73.3,70.43,53.16,1925.0
67.46,69.96,64.59,60.36,73.8,71.98,69.92,53.32,1930.0
67.13,68.75,63.91,60.27,73.0,70.84,69.25,53.46,1935.0
66.73,67.68,63.26,60.11,72.16,69.85,68.47,53.59,1940.0
66.3,66.77,62.62,59.89,71.32,68.96,67.62,53.67,1945.0
65.87,65.98,62.08,59.68,70.49,68.14,66.8,53.78,1950.0
65.42,65.28,61.58,59.44,69.7,67.42,66.0,53.88,1955.0
64.98,64.66,61.11,59.19,68.94,66.75,65.23,53.95,1960.0
64.54,64.11,60.69,58.93,68.2,66.12,64.48,54.01,1965.0
64.11,63.62,60.3,58.68,67.51,65.53,63.76,54.03,1970.0
63.69,63.17,59.94,58.42,66.85,64.98,63.1,54.04,1975.0
63.29,62.76,59.61,58.17,66.21,64.46,62.46,54.03,1980.0
62.9,62.39,59.3,57.92,65.62,63.96,61.87,54.0,1985.0
62.52,62.04,59.01,57.67,65.05,63.49,61.31,53.96,1990.0
62.15,61.71,58.73,57.42,64.51,63.06,60.79,53.91,1995.0
61.79,61.4,58.48,57.19,64.0,62.65,60.31,53.83,2000.0
61.44,61.11,58.23,56.96,63.52,62.26,59.86,53.77,2005.0
61.11,60.92,58.02,56.73,63.06,62.12,59.45,53.68,2010.0
60.83,61.66,58.06,56.52,62.87,63.42,59.15,53.58,2015.0
60.7,63.07,58.48,56.37,63.21,65.14,59.16,53.49,2020.0
60.79,64.6,59.11,56.31,63.88,66.72,59.49,53.39,2025.0
61.06,66.01,59.82,56.36,64.69,68.06,60.08,53.28,2030.0
61.43,67.26,60.54,56.49,65.57,69.2,60.81,53.18,2035.0
61.87,68.35,61.23,56.67,66.46,70.2,61.62,53.09,2040.0
62.35,69.29,61.88,56.9,67.33,71.07,62.47,53.0,2045.0
62.83,70.1,62.47,57.16,68.18,71.87,63.33,52.93,2050.0
63.31,70.8,63.02,57.43,68.99,72.59,64.17,52.87,2055.0
63.79,71.43,63.52,57.72,69.77,73.27,64.98,52.85,2060.0
64.26,71.98,63.98,58.01,70.52,73.89,65.77,52.84,2065.0
64.72,72.48,64.42,58.31,71.21,74.47,66.52,52.85,2070.0
65.16,72.94,64.81,58.6,71.89,75.01,67.22,52.87,2075.0
65.59,73.34,65.19,58.89,72.52,75.53,67.89,52.92,2080.0
66.0,73.72,65.53,59.18,73.13,76.02,68.51,52.98,2085.0
66.4,74.07,65.84,59.46,73.69,76.47,69.09,53.05,2090.0
66.79,74.39,66.14,59.73,74.23,76.91,69.63,53.14,2095.0
67.15,74.69,66.42,60.0,74.75,77.33,70.14,53.25,2100.0
67.51,74.97,66.69,60.26,75.22,77.7,70.6,53.36,2105.0
67.85,75.21,66.93,60.51,75.67,77.97,71.04,53.48,2110.0
68.17,74.74,66.96,60.75,75.96,77.13,71.38,53.61,2115.0
68.35,73.53,66.62,60.95,75.78,75.62,71.46,53.74,2120.0
68.32,72.1,66.03,61.05,75.26,74.12,71.21,53.88,2125.0
68.13,70.72,65.36,61.05,74.54,72.77,70.7,54.03,2130.0
67.81,69.5,64.66,60.95,73.73,71.6,70.03,54.16,2135.0
67.42,68.42,64.0,60.8,72.89,70.58,69.26,54.28,2140.0
67.0,67.49,63.39,60.6,72.04,69.67,68.43,54.4,2145.0
66.56,66.68,62.83,60.38,71.21,68.86,67.61,54.5,2150.0
66.1,65.97,62.31,60.14,70.42,68.12,66.79,54.59,2155.0
65.65,65.34,61.84,59.89,69.64,67.44,65.99,54.66,2160.0
65.21,64.78,61.4,59.63,68.9,66.81,65.24,54.71,2165.0
64.78,64.28,61.0,59.37,68.2,66.21,64.53,54.74,2170.0
64.35,63.81,60.64,59.11,67.53,65.65,63.84,54.74,2175.0
63.95,63.4,60.3,58.86,66.89,65.12,63.2,54.73,2180.0
63.56,63.02,59.98,58.6,66.26,64.61,62.59,54.7,2185.0
63.17,62.67,59.69,58.36,65.67,64.12,62.02,54.65,2190.0
62.8,62.34,59.42,58.12,65.12,63.67,61.49,54.6,2195.0
62.44,62.02,59.15,57.88,64.59,63.25,61.01,54.54,2200.0
62.1,61.73,58.91,57.65,64.09,62.83,60.54,54.46,2205.0
61.76,61.48,58.67,57.42,63.62,62.53,60.11,54.38,2210.0
61.46,62.01,58.65,57.2,63.34,63.59,59.77,54.28,2215.0
61.29,63.34,59.0,57.03,63.59,65.31,59.71,54.19,2220.0
61.34,64.87,59.6,56.95,64.2,66.93,59.99,54.09,2225.0
61.57,66.31,60.3,56.98,65.0,68.32,60.52,53.98,2230.0
61.92,67.59,61.02,57.09,65.87,69.49,61.22,53.87,2235.0
62.36,68.7,61.72,57.27,66.75,70.52,62.02,53.78,2240.0
62.82,69.66,62.38,57.49,67.63,71.41,62.87,53.69,2245.0
63.3,70.49,62.99,57.74,68.48,72.22,63.73,53.62,2250.0
63.78,71.22,63.54,58.02,69.31,72.96,64.58,53.56,2255.0
64.26,71.86,64.05,58.3,70.09,73.64,65.4,53.53,2260.0
64.73,72.43,64.52,58.6,70.83,74.28,66.19,53.51,2265.0
65.19,72.94,64.95,58.89,71.55,74.87,66.95,53.52,2270.0
65.64,73.4,65.37,59.18,72.22,75.41,67.66,53.53,2275.0
66.06,73.81,65.74,59.47,72.83,75.87,68.32,53.56,2280.0
66.49,74.2,66.08,59.76,73.44,76.39,68.95,53.63,2285.0
66.88,74.56,66.4,60.04,74.02,76.86,69.53,53.7,2290.0
67.27,74.88,66.7,60.32,74.57,77.31,70.08,53.79,2295.0
67.64,75.19,66.98,60.59,75.09,77.71,70.59,53.89,2300.0
68.0,75.47,67.25,60.85,75.58,78.1,71.06,54.0,2305.0
68.34,75.73,67.5,61.11,76.04,78.46,71.51,54.12,2310.0
68.67,75.47,67.59,61.35,76.38,77.89,71.89,54.24,2315.0
68.88,74.38,67.32,61.56,76.32,76.45,72.02,54.38,2320.0
68.9,72.97,66.78,61.68,75.86,74.92,71.84,54.51,2325.0
68.73,71.57,66.11,61.69,75.17,73.53,71.38,54.66,2330.0
68.43,70.3,65.42,61.61,74.38,72.34,70.74,54.79,2335.0
68.06,69.2,64.74,61.47,73.54,71.29,69.98,54.92,2340.0
67.63,68.23,64.11,61.28,72.7,70.37,69.18,55.04,2345.0
67.18,67.39,63.53,61.05,71.87,69.54,68.35,55.15,2350.0
66.73,66.66,63.0,60.81,71.07,68.78,67.53,55.23,2355.0
66.28,66.01,62.52,60.55,70.29,68.09,66.73,55.3,2360.0
65.83,65.44,62.07,60.3,69.54,67.43,65.96,55.34,2365.0
65.4,64.92,61.67,60.03,68.83,66.83,65.24,55.38,2370.0
64.97,64.45,61.3,59.77,68.15,66.26,64.55,55.39,2375.0
64.56,64.02,60.95,59.51,67.5,65.73,63.89,55.38,2380.0
64.16,63.64,60.62,59.26,66.89,65.23,63.28,55.36,2385.0
63.77,63.28,60.32,59.0,66.31,64.75,62.71,55.31,2390.0
63.39,62.95,60.04,58.75,65.76,64.32,62.18,55.26,2395.0
63.02,62.65,59.78,58.51,65.23,63.89,61.68,55.19,2400.0
62.68,62.36,59.54,58.28,64.73,63.49,61.22,55.11,2405.0
62.35,62.09,59.31,58.06,64.26,63.11,60.79,55.03,2410.0
62.04,62.39,59.22,57.84,63.88,63.84,60.41,54.93,2415.0
61.83,63.61,59.5,57.65,64.03,65.51,60.29,54.83,2420.0
61.83,65.11,60.05,57.55,64.59,67.16,60.51,54.73,2425.0
62.03,66.58,60.74,57.55,65.35,68.58,61.0,54.62,2430.0
62.37,67.88,61.45,57.64,66.21,69.79,61.66,54.51,2435.0
62.77,69.01,62.16,57.81,67.09,70.83,62.46,54.42,2440.0
63.23,69.99,62.82,58.02,67.97,71.74,63.3,54.33,2445.0
63.7,70.83,63.44,58.28,68.81,72.56,64.15,54.25,2450.0
64.17,71.56,64.0,58.55,69.63,73.3,65.0,54.19,2455.0
64.64,72.21,64.51,58.83,70.42,73.99,65.83,54.16,2460.0
65.1,72.78,64.98,59.11,71.17,74.63,66.62,54.13,2465.0
65.56,73.29,65.42,59.4,71.88,75.22,67.37,54.13,2470.0
65.99,73.75,65.82,59.7,72.56,75.79,68.09,54.15,2475.0
66.42,74.17,66.19,59.98,73.2,76.3,68.76,54.18,2480.0
66.82,74.54,66.52,60.26,73.81,76.8,69.4,54.25,2485.0
67.22,74.89,66.83,60.53,74.39,77.27,69.98,54.32,2490.0
67.6,75.22,67.13,60.81,74.93,77.7,70.53,54.4,2495.0
67.97,75.51,67.4,61.07,75.44,78.12,71.03,54.49,2500.0
68.32,75.8,67.66,61.32,75.94,78.5,71.52,54.6,2505.0
68.66,76.05,67.91,61.57,76.39,78.87,71.96,54.71,2510.0
68.98,75.97,68.07,61.82,76.78,78.55,72.35,54.83,2515.0
69.22,74.98,67.86,62.03,76.79,77.19,72.54,54.95,2520.0
69.28,73.58,67.36,62.17,76.38,75.63,72.41,55.08,2525.0
69.14,72.16,66.7,62.21,75.73,74.19,71.99,55.22,2530.0
68.86,70.86,65.99,62.14,74.93,72.95,71.37,55.35,2535.0
68.48,69.72,65.31,62.0,74.1,71.88,70.63,55.47,2540.0
68.06,68.72,64.67,61.81,73.24,70.92,69.82,55.59,2545.0
67.61,67.85,64.07,61.59,72.4,70.08,68.98,55.69,2550.0
67.15,67.1,63.53,61.34,71.58,69.3,68.16,55.77,2555.0
66.7,66.43,63.03,61.09,70.79,68.58,67.34,55.84,2560.0
66.25,65.84,62.58,60.82,70.04,67.92,66.56,55.89,2565.0
65.81,65.31,62.17,60.55,69.31,67.3,65.82,55.92,2570.0
65.37,64.84,61.78,60.29,68.63,66.73,65.13,55.93,2575.0
64.95,64.39,61.43,60.02,67.97,66.18,64.46,55.92,2580.0
64.55,64.0,61.1,59.76,67.34,65.67,63.84,55.9,2585.0
64.15,63.63,60.79,59.5,66.75,65.18,63.26,55.86,2590.0
63.77,63.29,60.5,59.24,66.19,64.72,62.71,55.8,2595.0
63.4,62.96,60.22,58.99,65.66,64.29,62.21,55.73,2600.0
63.04,62.66,59.97,58.75,65.15,63.88,61.72,55.65,2605.0
62.7,62.38,59.72,58.52,64.67,63.48,61.29,55.56,2610.0
62.37,62.47,59.57,58.29,64.26,63.88,60.89,55.46,2615.0
62.12,63.56,59.77,58.09,64.29,65.49,60.69,55.36,2620.0
62.08,65.05,60.29,57.97,64.79,67.18,60.85,55.25,2625.0
62.24,66.54,60.96,57.94,65.53,68.66,61.29,55.14,2630.0
62.55,67.88,61.68,58.02,66.38,69.9,61.93,55.03,2635.0
62.95,69.05,62.39,58.17,67.26,70.97,62.7,54.92,2640.0
63.4,70.06,63.05,58.37,68.14,71.91,63.53,54.83,2645.0
63.87,70.93,63.67,58.61,69.0,72.74,64.38,54.75,2650.0
64.35,71.7,64.24,58.87,69.82,73.5,65.23,54.68,2655.0
64.82,72.37,64.77,59.15,70.62,74.2,66.06,54.63,2660.0
65.3,72.95,65.25,59.43,71.36,74.83,66.87,54.6,2665.0
65.76,73.48,65.7,59.72,72.08,75.42,67.63,54.59,2670.0
66.2,73.96,66.1,60.01,72.77,76.0,68.36,54.6,2675.0
66.63,74.39,66.49,60.3,73.42,76.52,69.04,54.63,2680.0
67.05,74.78,66.84,60.58,74.03,77.02,69.68,54.68,2685.0
67.46,75.14,67.16,60.86,74.61,77.49,70.29,54.74,2690.0
67.84,75.47,67.46,61.13,75.16,77.93,70.85,54.82,2695.0
68.21,75.78,67.75,61.4,75.69,78.36,71.37,54.9,2700.0
68.57,76.07,68.02,61.66,76.19,78.75,71.85,55.01,2705.0
68.92,76.35,68.27,61.92,76.66,79.13,72.31,55.12,2710.0
69.26,76.36,68.45,62.16,77.08,79.0,72.72,55.24,2715.0
69.52,75.49,68.3,62.38,77.15,77.71,72.95,55.35,2720.0
69.61,74.14,67.84,62.53,76.8,76.16,72.86,55.48,2725.0
69.5,72.71,67.19,62.58,76.17,74.72,72.49,55.61,2730.0
69.24,71.4,66.49,62.53,75.41,73.46,71.9,55.75,2735.0
68.89,70.24,65.81,62.4,74.59,72.37,71.17,55.87,2740.0
68.48,69.24,65.17,62.22,73.73,71.4,70.37,55.99,2745.0
68.04,68.37,64.58,62.0,72.9,70.55,69.55,56.1,2750.0
67.59,67.6,64.03,61.76,72.08,69.76,68.72,56.18,2755.0
67.14,66.93,63.53,61.51,71.29,69.05,67.91,56.26,2760.0
66.69,66.34,63.07,61.25,70.54,68.38,67.12,56.31,2765.0
66.25,65.81,62.65,60.98,69.81,67.76,66.38,56.34,2770.0
65.82,65.33,62.26,60.71,69.12,67.18,65.68,56.35,2775.0
65.41,64.89,61.9,60.44,68.46,66.63,65.01,56.34,2780.0
65.0,64.49,61.57,60.18,67.84,66.11,64.38,56.33,2785.0
64.61,64.11,61.26,59.92,67.24,65.63,63.79,56.28,2790.0
64.24,63.77,60.97,59.67,66.68,65.17,63.25,56.22,2795.0
63.86,63.45,60.69,59.42,66.14,64.73,62.73,56.15,2800.0
63.51,63.14,60.42,59.17,65.63,64.32,62.26,56.09,2805.0
63.17,62.85,60.18,58.94,65.14,63.92,61.8,56.0,2810.0
62.83,62.81,60.0,58.7,64.7,64.09,61.39,55.9,2815.0
62.57,63.78,60.14,58.5,64.65,65.6,61.16,55.79,2820.0
62.49,65.25,60.61,58.36,65.08,67.31,61.26,55.68,2825.0
62.63,66.74,61.27,58.33,65.8,68.82,61.66,55.57,2830.0
62.92,68.11,61.98,58.39,66.63,70.1,62.28,55.46,2835.0
63.31,69.3,62.69,58.52,67.5,71.18,63.03,55.35,2840.0
63.75,70.33,63.37,58.72,68.38,72.13,63.85,55.26,2845.0
64.22,71.22,64.0,58.96,69.25,72.99,64.7,55.16,2850.0
64.69,71.99,64.58,59.22,70.08,73.75,65.55,55.09,2855.0
65.17,72.67,65.11,59.5,70.87,74.46,66.38,55.04,2860.0
65.64,73.27,65.6,59.78,71.64,75.11,67.19,55.01,2865.0
66.09,73.8,66.04,60.07,72.37,75.72,67.96,55.0,2870.0
66.54,74.28,66.46,60.36,73.05,76.29,68.7,55.0,2875.0
66.98,74.72,66.85,60.65,73.7,76.82,69.38,55.03,2880.0
67.39,75.12,67.19,60.93,74.32,77.32,70.03,55.07,2885.0
67.8,75.48,67.52,61.21,74.91,77.81,70.63,55.13,2890.0
68.19,75.82,67.83,61.48,75.47,78.25,71.19,55.21,2895.0
68.57,76.13,68.1,61.74,76.0,78.67,71.69,55.27,2900.0
68.92,76.41,68.31,61.95,76.46,79.04,72.1,55.3,2905.0
69.28,76.69,68.62,62.25,76.95,79.42,72.57,55.42,2910.0
69.61,76.79,68.84,62.5,77.36,79.41,73.01,55.56,2915.0
69.89,76.03,68.74,62.73,77.51,78.26,73.29,55.69,2920.0
70.01,74.71,68.3,62.89,77.21,76.71,73.22,55.8,2925.0
69.92,73.27,67.68,62.95,76.59,75.22,72.87,55.93,2930.0
69.67,71.94,66.98,62.92,75.85,73.95,72.31,56.07,2935.0
69.32,70.76,66.29,62.8,75.02,72.84,71.6,56.21,2940.0
68.91,69.74,65.64,62.63,74.18,71.87,70.8,56.33,2945.0
68.48,68.84,65.03,62.41,73.33,70.96,69.96,56.42,2950.0
68.03,68.07,64.48,62.18,72.51,70.18,69.13,56.52,2955.0
67.58,67.38,63.96,61.92,71.72,69.46,68.32,56.6,2960.0
67.12,66.77,63.5,61.65,70.95,68.79,67.53,56.65,2965.0
66.68,66.22,63.07,61.38,70.23,68.17,66.76,56.66,2970.0
66.25,65.73,62.67,61.12,69.53,67.58,66.05,56.68,2975.0
65.82,65.28,62.32,60.86,68.87,67.03,65.39,56.69,2980.0
65.41,64.88,61.98,60.6,68.24,66.51,64.75,56.66,2985.0
65.02,64.5,61.66,60.34,67.64,66.02,64.16,56.62,2990.0
64.64,64.15,61.37,60.09,67.06,65.54,63.6,56.57,2995.0
64.26,63.82,61.09,59.84,66.52,65.1,63.08,56.51,3000.0
63.9,63.51,60.83,59.59,66.0,64.69,62.6,56.43,3005.0
63.56,63.22,60.59,59.36,65.52,64.29,62.14,56.34,3010.0
63.22,63.09,60.37,59.14,65.07,64.26,61.72,56.24,3015.0
62.94,63.92,60.45,58.91,64.93,65.66,61.44,56.13,3020.0
62.83,65.35,60.88,58.76,65.31,67.38,61.43,55.98,3025.0
62.93,66.86,61.53,58.71,65.99,68.93,61.82,55.9,3030.0
63.2,68.25,62.24,58.76,66.82,70.25,62.42,55.79,3035.0
63.57,69.47,62.95,58.89,67.69,71.37,63.13,55.66,3040.0
64.01,70.52,63.64,59.08,68.58,72.34,63.96,55.57,3045.0
64.48,71.43,64.28,59.32,69.44,73.2,64.81,55.5,3050.0
64.95,72.21,64.87,59.58,70.29,73.99,65.67,55.43,3055.0
65.42,72.91,65.41,59.85,71.09,74.71,66.51,55.38,3060.0
65.89,73.51,65.9,60.14,71.87,75.38,67.33,55.34,3065.0
66.34,74.05,66.35,60.43,72.59,76.0,68.1,55.33,3070.0
66.79,74.54,66.76,60.71,73.29,76.57,68.83,55.33,3075.0
67.23,74.99,67.16,61.01,73.95,77.1,69.48,55.32,3080.0
67.65,75.39,67.51,61.3,74.58,77.62,70.13,55.36,3085.0
68.05,75.76,67.85,61.57,75.16,78.06,70.73,55.42,3090.0
68.44,76.1,68.15,61.86,75.73,78.53,71.31,55.5,3095.0
68.82,76.4,68.44,62.12,76.26,78.95,71.85,55.6,3100.0
69.18,76.7,68.71,62.39,76.76,79.35,72.35,55.7,3105.0
69.53,76.97,68.97,62.65,77.24,79.73,72.82,55.81,3110.0
